claimReviewed,itemReviewed.author.name,itemReviewed.datePublished,datePublished,reviewRating.alternateName,language,domain,converted_label
Lo que en realidad contamina el aire en Bogotá es el Transmilenio,,,2023-03-07 20:55:31,cuestionable,es,colombiacheck.com,mixture
Es un hecho de que en Colombia habrá peaje para motocicletas,,,2023-10-05 20:39:04,cuestionable,es,colombiacheck.com,mixture
Fico Gutiérrez subirá impuestos a las motos y pondrá peajes urbanos,,,2022-03-25 16:33:59,falso,es,colombiacheck.com,false
Uribe trinó que los costeños son la población menos intelectual del país,,,2022-03-26 12:36:49,falso,es,colombiacheck.com,false
Uribe trinó que felicitaba a Rodolfo Hernández por su triunfo en elecciones,,,2022-05-31 21:56:59,falso,es,colombiacheck.com,false
"Luis Rubiales invertía en la plataforma de inversión Oil Trade, que negocia con petróleo.",,,2023-11-13 00:00:00,falso,es,maldita.es,false
Petro trinó que hay que investigar a Duque por cuentas de paraísos fiscales,,,2022-07-26 22:56:16,falso,es,colombiacheck.com,false
Petro trinó que les propone a campesinos volver a sembrar trigo,,,2022-11-09 21:40:24,falso,es,colombiacheck.com,false
El gasto en salud en Colombia es de solo el 6% del PIB,,,2023-04-19 22:24:39,cuestionable,es,colombiacheck.com,mixture
Llegó la hora de la limpieza social,,,2023-05-30 21:25:39,falso,es,colombiacheck.com,false
Hombres armados que amenazaron a campesinos eran grupos petristas,,,2023-09-21 20:26:32,falso,es,colombiacheck.com,false
95 por ciento de las camas para para pacientes con COVID-19 están vacías,,,2020-05-08 15:59:21,verdadero pero,es,colombiacheck.com,
Duque fue nombrado director de Concordia por la Amazonía por la ONU,,,2022-09-26 22:50:57,cuestionable,es,colombiacheck.com,mixture
Iván Duque dijo que su gobierno ha sembrado más de 35 millones de árboles,,,2020-10-05 20:37:04,cuestionable,es,colombiacheck.com,mixture
Petro y Francia le entregaron el gobierno a los brujos y a los demonios,,,2023-04-14 20:05:12,falso,es,colombiacheck.com,false
Petro y Biden negocian en secreto entrega de Maduro a EE.UU.,,,2022-08-24 22:57:04,falso,es,colombiacheck.com,false
Grupo ELITE de EEUU realiza operaciones de inteligencia por intervención,,,2022-08-26 19:08:42,falso,es,colombiacheck.com,false
Maduro fue declarado objetivo militar por Estados Unidos en enero de 2023,,,2023-01-05 21:08:05,falso,es,colombiacheck.com,false
En Manizales hay nuevo pico y cédula,,,2020-07-01 14:21:17,falso,es,colombiacheck.com,false
"La casa por cárcel de Álvaro Uribe, El Ubérrimo, tiene 123.000 hectáreas",,,2020-08-06 05:52:45,falso,es,colombiacheck.com,false
Temor en Cereté y Montería por la aparición de posibles avispones asesinos,,,2020-05-22 16:00:33,falso,es,colombiacheck.com,false
Esta abeja asiática la hallaron en la zona rural,,,2020-05-18 22:04:21,falso,es,colombiacheck.com,false
"""Que TRIZTE esto que está pasando en Israel muriendo gente"".",Animal Politico - El Sabueso,,2023-11-10 15:07:40,falso,es,animalpolitico.com,false
¿Cómo pasamos de hablar de OVNI a FANI?,Animal Politico - El Sabueso,,2023-11-10 06:00:01,verdadero,es,animalpolitico.com,true
Con la noticia del hallazgo sin vida de Jesús Ociel Baena Saucedo circularon menciones en las que no se respetó su identidad de género.,Animal Politico - El Sabueso,,2023-11-15 14:12:52,verdadero,es,animalpolitico.com,true
"“En Turquía es reprimida una protesta del colectivo  LGBT+ por la muerte de Jesus Ociel Baena, primer magistrade del munde mundial. Aun se desconoce de qué murió (sic)”",Animal Politico - El Sabueso,,2023-11-14 14:20:42,falso,es,animalpolitico.com,false
"¿Fin del futbol femenil? Falso, iniciativa busca igualar salario base de deportistas profesionales",Animal Politico - El Sabueso,,2023-11-19 06:00:01,verdadero,es,animalpolitico.com,true
Mayoría de firmantes del acuerdo de paz son campesinos que no tienen tierra,,,2020-07-17 17:04:41,verdadero,es,colombiacheck.com,true
Petro dijo que hay que expropiar al rico para darle al pobre,,,2021-11-02 19:24:53,falso,es,colombiacheck.com,false
En Berlín expropiarán a las grandes inmobiliarias,,,2021-11-11 21:18:46,verdadero pero,es,colombiacheck.com,
Chile aprobó cancelación del Senado,,,2022-04-29 16:56:24,cuestionable,es,colombiacheck.com,mixture
PND de Petro va a expropiar cuentas bancarias de hasta 330.000 pesos,,,2023-02-27 19:55:16,cuestionable,es,colombiacheck.com,mixture
En Chile acaban de expropiar las pensiones,,,2022-04-27 20:47:15,falso,es,colombiacheck.com,false
Petro tumba reformas de Uribe contra tabajadores en diciembre de 2022,,,2023-01-18 19:30:34,cuestionable,es,colombiacheck.com,mixture
Chile aprobó  ley que cambio del término mujer por personas mestruantes,,,2022-05-19 15:06:11,cuestionable,es,colombiacheck.com,mixture
Pensaron que iban a vivir sabroso y fueron estafados por la izquierda,,,2022-05-28 17:56:25,falso,es,colombiacheck.com,false
En Colombia no se dirá mujeres sino personas menstruantes,,,2022-09-02 19:52:13,cuestionable,es,colombiacheck.com,mixture
Video del Nevado del Ruiz en reposo,,,2023-04-05 17:28:07,falso,es,colombiacheck.com,false
Detienen a 60 venezolanos durante saqueos y disturbios en Chile,,,2020-10-30 20:43:22,falso,es,colombiacheck.com,false
Ejército chileno ayudará a remover a Boric,,,2022-05-24 21:01:10,falso,es,colombiacheck.com,false
Imagen muestra pregunta y resultados del plebiscito chileno de 2022,,,2022-09-12 20:14:35,cuestionable,es,colombiacheck.com,mixture
Trino de Petro diciendo que los bloqueos deben seguir,,,2021-05-26 21:46:34,falso,es,colombiacheck.com,false
El Esmad les sacó a 100 jóvenes y mató decenas,,,2022-08-25 15:09:50,cuestionable,es,colombiacheck.com,mixture
Vídeo de una luna gigante entre Rusia y Canadá,,,2023-11-16 00:00:00,falso,es,maldita.es,false
"“Recibimos la producción de crudo 1 millón 642 mil barriles… ahora en el periodo enero septiembre andamos en el orden de 1 millón 885 y la idea es sostenernos en esta producción, de aquí al término de la administración, entonces los resultados están a la vista, creo que son buenos resultados”",Animal Politico - El Sabueso,,2023-10-10 06:00:23,enganoso,es,animalpolitico.com,
"“Lo que va a suceder es que los ministros ya no van a ganar los 700 mil pesos mensuales, que además están violando la Constitución… y ganan cuatro veces más que el presidente”",Animal Politico - El Sabueso,,2023-10-22 06:00:24,falso,es,animalpolitico.com,false
Los homicidios dolosos experimentaron una reducción de 7.5% durante julio de 2023 en comparación al mismo mes de 2022,Animal Politico - El Sabueso,,2023-10-24 07:24:26,enganoso,es,animalpolitico.com,
"“El histórico huracán OTIS, la Gobernadora @EvelynSalgadoP y el Presidente @lopezobrador_ supervisan de forma directa la accesibilidad, la restauración de servicios y la atención al Pueblo.”",Animal Politico - El Sabueso,,2023-10-26 15:11:45,falso,es,animalpolitico.com,false
"En las primeras 24 horas, el gobierno de López Obrador ayudó a los cubanos con 6 millones de pesos en material eléctrico, ojala así de rápido hubiera ayudado a nuestra gente en Acapulco. Regaló a Cuba el dinero del FONDEN. ",Animal Politico - El Sabueso,,2023-11-07 18:48:34,casifalso,es,animalpolitico.com,
Destinar el dinero de los fideicomisos del PJF a personas damnificadas por Otis podría ser inconstitucional ,Animal Politico - El Sabueso,,2023-11-02 13:27:28,verdadero,es,animalpolitico.com,true
"El presupuesto de 2022 del INAI es mayor al que tuvo en el sexenio pasado, en los periodos 2014, 2015, 2016 y 2017. Desde el primer año, en 2014, en comparación con 2022, su presupuesto ha tenido un incremento de más del 40%. Las solicitudes de información y presentación de medios de impugnación tienen una tendencia a la alza, por lo que no se ve inhibido el derecho a la información. ",Animal Politico - El Sabueso,,2023-11-10 07:00:50,falso,es,animalpolitico.com,false
"Todo eso lo vamos a aclarar, porque no es nada más el que hayan alterado los padrones de desaparecidos… no es cierto que haya 126 mil desaparecidos",Animal Politico - El Sabueso,,2023-11-14 06:00:11,falso,es,animalpolitico.com,false
"Se ha avanzado mucho en la entrega de los enseres domésticos, estufas,  refrigeradores, camas, licuadoras, vajillas, ya se están entregando diariamente un promedio de 2 mil, 3 mil paquetes.",Animal Politico - El Sabueso,,2023-11-14 12:40:50,falso,es,animalpolitico.com,false
Venezolanos bajaron la bandera de Colombia para subir la venezolana,,,2021-03-12 18:21:36,falso,es,colombiacheck.com,false
Hace 22 años los venezolanos ponían sus banderas al revés,,,2021-07-28 16:18:51,cuestionable,es,colombiacheck.com,mixture
La bandera al revés es símbolo de auxilio internacional,,,2021-05-06 01:20:31,cuestionable,es,colombiacheck.com,mixture
Salario mínimo frente al promedio en Colombia es de los más altos del mundo,,,2020-12-17 21:48:39,verdadero pero,es,colombiacheck.com,
Marta Lucía Ramírez dijo que Trump sería el Chávez de Estados Unidos,,,2020-10-20 20:41:17,verdadero,es,colombiacheck.com,true
Vicepresidenta dijo que vacuna de Pfizer ‘produce fiebre entre 8 y 12 días’,,,2021-02-16 20:35:36,falso,es,colombiacheck.com,false
Italia pidió en extradición a la exvicepresidenta Marta Lucía Ramírez,,,2023-09-28 17:57:54,falso,es,colombiacheck.com,false
Gustavo Petro dijo en Caracol Radio que era Dios,,,2022-04-20 18:17:06,falso,es,colombiacheck.com,false
Bautizan bebé como Baiden Antonio,,,2020-11-10 20:08:35,falso,es,colombiacheck.com,false
Noticias Caracol promociona medicamento para perder peso,,,2023-04-26 20:39:55,falso,es,colombiacheck.com,false
Método para recuperar la visión sin cirugías,,,2023-01-30 14:14:45,falso,es,colombiacheck.com,false
"La leche materna elimina el coronavirus, según Manuel Elkin Patarroyo",,,2020-08-28 01:20:21,falso,es,colombiacheck.com,false
Las pruebas para detectar el coronavirus no son confiables,,,2020-08-25 21:12:43,falso,es,colombiacheck.com,false
La leche materna desaparece y elimina el virus,,,2020-11-27 21:24:32,falso,es,colombiacheck.com,false
Patarroyo dijo en una carta que iba a votar por Petro,,,2022-05-27 23:31:08,falso,es,colombiacheck.com,false
Raúl Rodolfo Abhuz Khan ingeniero Bioquímico de Karmalah laboratories crea,,,2020-02-11 23:56:59,falso,es,colombiacheck.com,false
Policías estadounidenses arrestan por error a agente del FBI,,,2020-06-02 14:54:58,cuestionable,es,colombiacheck.com,mixture
"La publicación de material denostativo en redes sociales como Facebook, X (antes Twitter), TikTok, YouTube y medios de comunicación digitales es el mayor motivo de las denuncias ante el Instituto Nacional Electoral (INE) por violencia política contra las mujeres en razón de género, pues hay más de 100 quejas al respecto del 14 de abril de 2020 al 15 de septiembre de 2023. ",Animal Politico - El Sabueso,,2023-10-19 06:00:03,verdadero,es,animalpolitico.com,true
"""Los terroristas de Hamás están engañando a los medios internacionales y a la opinión pública utilizando a gazatíes. Vean ustedes mismos cómo fingen heridas y evacuan a civiles ""heridos"", todo ello delante de las cámaras para transmitirle después al mundo"".",Animal Politico - El Sabueso,,2023-11-20 15:49:33,falso,es,animalpolitico.com,false
"Así votó el PAN, no le quieran  ver la cara al Pueblo",Animal Politico - El Sabueso,,2023-11-15 14:43:33,falso,es,animalpolitico.com,false
Bill Gates modificó genéticamente algunas garrapatas para crear alergia al consumo de carne,Animal Politico - El Sabueso,,2023-11-16 10:00:35,ninguno,es,animalpolitico.com,
Las vacunas tienen mercurio y aluminio como adyuvante y afectan al cuerpo humano,Animal Politico - El Sabueso,,2023-11-16 13:19:33,falso,es,animalpolitico.com,false
"""Los compañeros de la fiscalía del estado nos pasaron esta información, están ofreciendo este dulce contaminado con fentanilo"".",Animal Politico - El Sabueso,,2023-11-16 15:59:24,falso,es,animalpolitico.com,false
Palestinos fingen muerte en la franja de Gaza en un montaje ,Animal Politico - El Sabueso,,2023-11-20 14:51:13,falso,es,animalpolitico.com,false
Radares meteorológicos y aviones cazahuracanes mejoran pronósticos para evitar desastres,Animal Politico - El Sabueso,,2023-10-31 12:05:35,verdadero,es,animalpolitico.com,true
"Javier Milei: desinformación, discurso antiderechos y críticas a AMLO",Animal Politico - El Sabueso,,2023-11-21 11:15:12,verdadero,es,animalpolitico.com,true
"Fuerza Aérea Mexicana mostró su apoyo a la precandidata a la presidencia, Xóchitl Gálvez",Animal Politico - El Sabueso,,2023-11-21 11:33:14,falso,es,animalpolitico.com,false
YouTube dijo que eliminaría videos que contradijeran a la OMS sobre COVID19,,,2020-06-11 15:47:41,verdadero,es,colombiacheck.com,true
El policía de esta foto es responsable del asesinato de Javier Ordóñez,,,2020-09-15 00:20:30,falso,es,colombiacheck.com,false
Primer muerto por coronavirus (Covid 19) en Ibagué,,,2020-03-22 16:20:59,falso,es,colombiacheck.com,false
"Plantas que tienen azitromicina: ajo, cebolla, eucalipto, orégano",,,2020-09-15 22:24:28,falso,es,colombiacheck.com,false
Ricardo Bonilla trinó contra su antecesor tras ser nombrado ministro,,,2023-04-26 22:29:04,falso,es,colombiacheck.com,false
Descuento del 50% en SOAT viene con reducción en la cobertura de la póliza,,,2022-12-28 16:29:41,falso,es,colombiacheck.com,false
"si les reducía el SOAT, iba a reducir la cobertura a más de la mitad",,,2022-12-27 21:47:40,cuestionable,es,colombiacheck.com,mixture
Guerrilleros disfrazados de indígenas realizan operaciones militares,,,2023-06-15 16:24:03,falso,es,colombiacheck.com,false
El déficit del fondo de precios de combustibles por falta de pago de Duque,,,2022-09-20 17:27:13,cuestionable,es,colombiacheck.com,mixture
Duque y sus amigos dejaron un déficit en el fondo de estabilización,,,2023-06-13 16:47:52,cuestionable,es,colombiacheck.com,mixture
Iván Duque nunca pagó la compensación del precio internacional,,,2023-06-27 20:17:37,cuestionable,es,colombiacheck.com,mixture
Petro fue abucheado en Soacha,,,2023-03-17 15:58:03,falso,es,colombiacheck.com,false
Comunicado especial de las fuerzas militares que están en rebelión presunta,,,2023-11-14 20:49:05,falso,es,colombiacheck.com,false
Foto de marchas de apoyo a Gustavo Petro el 14 de febrero de 2023,,,2023-02-16 15:21:52,falso,es,colombiacheck.com,false
"La marcha de la mayoría fracasó, fue pequeña, ""se quemó"", etc.",,,2023-06-21 18:22:42,cuestionable,es,colombiacheck.com,mixture
Yackeline Navarro primera mujer en llegar a Subdirección de la Policía,,,2022-08-17 16:56:04,falso,es,colombiacheck.com,false
Fotos de perros en medio de escombros en terremoto de Turquía,,,2023-02-09 22:50:23,falso,es,colombiacheck.com,false
Foto de Petro con Ñeñe Hernández,,,2023-06-28 21:38:18,falso,es,colombiacheck.com,false
Fotos de Francia Márquez y Gustavo Petro en la guerrilla,,,2023-07-07 16:31:25,falso,es,colombiacheck.com,false
Todas las secretarías de la Alcaldía de Medellín trabajen para partido Farc,,,2021-03-01 15:06:53,falso,es,colombiacheck.com,false
Benkos Biohó acompaña a Petro en todas sus correrías de campaña en 2022,,,2022-06-19 00:27:36,falso,es,colombiacheck.com,false
Ningún colombiano se esmera en ver una serie financiada por las disidencias,,,2020-05-29 15:29:00,falso,es,colombiacheck.com,false
JEP declara a las FARC inocentes de todo cargo,,,2021-06-24 23:57:41,falso,es,colombiacheck.com,false
"Gracias a la JEP, Otoniel podría eludir su extradición",,,2021-11-12 13:37:39,falso,es,colombiacheck.com,false
JEP y FARC pretenden suavizar crueldad del secuestro llamándolo retención,,,2022-08-24 19:36:37,falso,es,colombiacheck.com,false
Mancuso señaló a Uribe y Francisco Santos de vínculos estrechos con las AUC,,,2023-05-30 20:02:17,cuestionable,es,colombiacheck.com,mixture
ONG pidió oficialmente arresto de Iván Duque para CPI en mayo de 2021,,,2021-06-11 19:02:24,cuestionable,es,colombiacheck.com,mixture
Nobel de Paz a Santos fue el peor error de la historia.,,,2021-06-16 15:04:21,falso,es,colombiacheck.com,false
Smartmatic implementará la cédula y el voto electrónico en Colombia,,,2021-10-29 21:10:16,falso,es,colombiacheck.com,false
"Francia Márquez posee una casa en Miami, Florida",,,2023-04-05 22:18:32,falso,es,colombiacheck.com,false
Así so las casas de Gustavo Petro y Gustavo Bolívar,,,2021-10-20 16:00:29,falso,es,colombiacheck.com,false
no consuman seven up por qué le hecharon ácido muriático,,,2023-09-13 16:44:11,falso,es,colombiacheck.com,false
La madre de la niña aficionada marroquí que se rio de Ronaldo pide perdón en redes sociales,,,2022-12-20 00:00:00,falso,es,maldita.es,false
No consuman Seven Up porque le echaron ácido muriático,,,2021-10-28 21:46:26,falso,es,colombiacheck.com,false
Datacréditos ofrece créditos a migrantes venezolanos,,,2022-10-27 17:56:33,falso,es,colombiacheck.com,false
Venezolanos son responsables del aumento de la inseguridad en Colombia,,,2020-12-15 22:08:34,falso,es,colombiacheck.com,false
Claudia López modela en fotos mientras Bogotá está en crisis por COVID-19,,,2021-01-19 17:43:05,falso,es,colombiacheck.com,false
Claudia López hace un gesto en forma de V con su mano en una fotografía,,,2021-08-04 18:01:37,falso,es,colombiacheck.com,false
¡Llegó a la Alcaldía con MENTIRAS! Apoyando el metro subterráneo”,,,2023-02-08 18:41:29,cuestionable,es,colombiacheck.com,mixture
Claudia López ha gastado dos billones de pesos en publicidad,,,2023-03-22 22:45:48,cuestionable,es,colombiacheck.com,mixture
Durante 4 años traté de sabotear y destruir a Bogotá,,,2023-08-15 20:17:10,falso,es,colombiacheck.com,false
Hay 2 millones de venezolanos sufriendo en las calles de Colombia,,,2022-03-22 21:28:00,falso,es,colombiacheck.com,false
Inversión extranjera más alta de la historia gracias a Petro,,,2022-09-08 19:43:44,cuestionable,es,colombiacheck.com,mixture
Crecimiento de Colombia en 2019 fue superior al promedio mundial y regional,,,2020-08-11 00:50:26,verdadero,es,colombiacheck.com,true
María Fernanda Cabal es investigada por narcotráfica en la Corte Suprema,,,2023-04-21 17:24:55,falso,es,colombiacheck.com,false
El 78% de los recursos de Finagro están llegando a 77 empresas,,,2020-06-03 14:53:14,cuestionable,es,colombiacheck.com,mixture
Colombia logró las mayores exportaciones agrícolas en 2019,,,2020-08-10 23:09:41,verdadero pero,es,colombiacheck.com,
El Acuerdo de Escazú va a prohibir cultivar,,,2022-07-28 21:35:54,falso,es,colombiacheck.com,false
La reforma a la justicia lleva tramitándose 20 años,,,2022-03-04 12:54:36,cuestionable,es,colombiacheck.com,mixture
Petro trinó que acabaría con el poder legislativo para combatir la pobreza,,,2022-07-21 22:39:51,falso,es,colombiacheck.com,false
Foto de marcha contra Petro en Bogotá,,,2023-02-16 19:51:28,verdadero,es,colombiacheck.com,true
Paloma Valencia benefició a su suegra con contratos en un proyecto de ley,,,2023-04-03 21:28:40,cuestionable,es,colombiacheck.com,mixture
Petro retuitea cuenta de médico que defiende reforma a la salud,,,2023-03-03 14:34:49,falso,es,colombiacheck.com,false
Demandaremos a Vicky Dávila por las calumnias contra Oscar Iván Zuluaga,,,2023-07-05 16:21:24,falso,es,colombiacheck.com,false
Federico Gutiérrez es sobrino de Óscar Iván Zuluaga,,,2022-05-29 21:06:55,falso,es,colombiacheck.com,false
"Farc era un grupo de scouts inconformes, M-19 si acaso asesinó a 2 personas",,,2022-09-08 20:03:21,falso,es,colombiacheck.com,false
Informe final no atribuye responsabilidades a las FARC,,,2022-07-06 20:53:18,falso,es,colombiacheck.com,false
"""La muerte de Javier no puede ser desperdiciada"": Petro",,,2020-09-12 19:13:50,falso,es,colombiacheck.com,false
"Petro dijo: ""la riqueza es para quien la necesita, no para quien la crea""",,,2022-02-16 18:32:36,falso,es,colombiacheck.com,false
Petro estaba vestido de mujer cuando lo capturaron en 1985,,,2021-12-16 16:42:49,falso,es,colombiacheck.com,false
Petró asesinón a la magistrada Fanny González en el Palacio de Justicia,,,2020-08-24 17:34:07,falso,es,colombiacheck.com,false
"Petro secuestró y asesinó a los hermanos Zuleika, Yidid y Yoluk Álvarez",,,2022-04-28 23:12:27,falso,es,colombiacheck.com,false
Petro fue detenido en 1985 con el fusil de dotación de un policía asesinado,,,2022-01-25 22:44:11,cuestionable,es,colombiacheck.com,mixture
"Petro secuestró y asesinó a los hermanos Zuleika, Yidid y Xious Álvarez",,,2021-07-07 22:05:24,falso,es,colombiacheck.com,false
Eslovaquia prohíbe a los partidos comunistas,,,2021-06-29 19:35:49,falso,es,colombiacheck.com,false
Beber agua de mar es saludable,,,2023-11-10 00:00:00,falso,es,maldita.es,false
Cuando Petro fue capturado estaba vestido de mujer,,,2022-06-29 04:31:58,cuestionable,es,colombiacheck.com,mixture
Primera Línea llevada a Posesión de Petro en avión de la Policía,,,2022-08-07 21:20:48,cuestionable,es,colombiacheck.com,mixture
"Alias 19 será el nuevo comandante del Esmad nombrado por Gustavo Petro”,",,,2023-01-12 17:36:08,falso,es,colombiacheck.com,false
Video de marcha en Barranquilla,,,2022-09-27 21:53:25,cuestionable,es,colombiacheck.com,mixture
Foto viral es fue en Cali y es de otra protesta,,,2023-02-17 22:56:45,verdadero,es,colombiacheck.com,true
Video de marcha contra Petro en Medellín del 22 de abril de 2023,,,2023-04-25 15:47:09,cuestionable,es,colombiacheck.com,mixture
ordi Marquez sobrino de Ivan Marquez se suma al Pacto Histórico de Petro,,,2022-03-13 14:16:18,falso,es,colombiacheck.com,false
Militares se iban a tomar el poder en Estados Unidos,,,2021-01-21 01:26:02,cuestionable,es,colombiacheck.com,mixture
Time revela complot en contra de Trump,,,2021-02-11 21:43:20,falso,es,colombiacheck.com,false
EEUU levantó sanciones contra Venezuela en el marco de la visita de Petro,,,2023-04-25 21:06:02,falso,es,colombiacheck.com,false
Joe Biden se durmió en evento de víctimas en Hawái,,,2023-08-30 13:47:29,falso,es,colombiacheck.com,false
Incendios en Hawaii fueron ocasionados por rayos láser,,,2023-08-30 18:37:51,falso,es,colombiacheck.com,false
Fraude de las elecciones en Michigan por votos de personas muertas,,,2020-11-06 23:40:45,falso,es,colombiacheck.com,false
"Obama podría ser el ""primer presidente en la historia"" condenado",,,2020-05-28 17:50:22,falso,es,colombiacheck.com,false
A Biden le aparecieron 140.000 votos sospechosos,,,2020-11-04 22:41:27,falso,es,colombiacheck.com,false
"Hay 1,8 millones de votantes fantasma en Estados Unidos",,,2020-11-20 13:54:03,cuestionable,es,colombiacheck.com,mixture
Detienen a concejal de Cincinnati por fraude,,,2020-11-30 22:08:26,cuestionable,es,colombiacheck.com,mixture
El domingo se vota por Gustavo Petro y el lunes por Rodolfo Hernández,,,2022-06-19 16:24:50,falso,es,colombiacheck.com,false
Código Electoral plantea registradores ad hoc y cédula digital obligatoria,,,2023-06-22 22:09:46,falso,es,colombiacheck.com,false
El Código Electoral permite la reelección automática de congresistas,,,2023-06-29 22:06:42,falso,es,colombiacheck.com,false
Petro inscribió a 8.200 guerrilleros de la Primera Línea como jurados,,,2023-10-24 20:34:06,falso,es,colombiacheck.com,false
1.400.000 venezolanos tiene Registro Biométrico para el 13 de octubre de 20,,,2021-10-15 16:14:51,cuestionable,es,colombiacheck.com,mixture
Con el PPT puedes tramitar cédula de extranjería aparece como visa,,,2022-08-19 21:48:49,falso,es,colombiacheck.com,false
Petro anuncia nueva ley contra migrantes venezolanos en Colombia,,,2023-01-03 23:19:20,falso,es,colombiacheck.com,false
Ahora que Petro es presidente de Colombia y reestablece [sic] relaciones co,,,2022-09-01 19:05:56,falso,es,colombiacheck.com,false
que los migrantes venezolanos que viven en Colombia pueden obtener gratuita,,,2022-09-20 18:51:18,falso,es,colombiacheck.com,false
ningún país europeo ha recibido dos millones y medio de personas,,,2023-03-23 15:52:06,cuestionable,es,colombiacheck.com,mixture
prestar asesoría jurídica a ciudadanos que se defiendan de delincuentes,,,2020-10-01 23:17:59,cuestionable,es,colombiacheck.com,mixture
Banda manos limpias te roba con gel desinfectante,,,2021-06-02 19:17:26,falso,es,colombiacheck.com,false
Banda de ladrones Manos Limpias roba con gel desinfectante,,,2021-11-29 16:50:47,falso,es,colombiacheck.com,false
a les contaron que 6 aeropuertos de Colombia se quedaron sin vigilancia de,,,2022-11-30 16:15:42,cuestionable,es,colombiacheck.com,mixture
Varias,Animal Politico - El Sabueso,,2023-09-02 06:00:54,falso,es,animalpolitico.com,false
"“Por primera vez en décadas, a lo mejor en siglos, el gobierno federal no interviene en un proceso electoral… nosotros no utilizamos el dinero del presupuesto público para apoyar a ningún candidato, a ningún partido, no hay dedazo para nadie”",Animal Politico - El Sabueso,,2023-08-23 15:49:50,falso,es,animalpolitico.com,false
"Esto es por Tulum, ahí donde estamos creando el Parque del Jaguar, miren. Pero van a ver. Este se ve que es macho, pero van a ver la jaguar, esta, mira.",Animal Politico - El Sabueso,,2023-07-14 06:00:38,falso,es,animalpolitico.com,false
"Varios mensajes sobre empleo, programas y pobreza en los spots del quinto informe de gobierno",Animal Politico - El Sabueso,,2023-08-29 06:00:28,falso,es,animalpolitico.com,false
"“Encabezo un Frente Amplio donde caben diferentes posturas y seré respetuosa de cada una. O sea, ya en mi calidad de Frente Amplio estoy obligada a respetar diferentes visiones”",Animal Politico - El Sabueso,,2023-10-05 06:00:10,ninguno,es,animalpolitico.com,
Gobierno Petro mandó a desmontar el oratorio católico de El Dorado,,,2022-08-31 20:52:44,falso,es,colombiacheck.com,false
Esta foto de decomiso es de un líder indígena detenido,,,2021-06-22 20:26:08,falso,es,colombiacheck.com,false
Hay saqueos en California debido a la cuarentena por Covid-19,,,2020-03-29 22:43:46,falso,es,colombiacheck.com,false
En Urrao el río arrastró reses por la tragedia invernal.,,,2020-11-14 22:22:16,falso,es,colombiacheck.com,false
Zara vende totumos como eco bowls,,,2021-03-04 23:11:51,falso,es,colombiacheck.com,false
Estatua de Colón en el DF será reemplazada por escultura indígena,,,2021-10-26 21:57:54,verdadero,es,colombiacheck.com,true
Murillo Karam y De Roux,,,2022-09-07 20:51:59,falso,es,colombiacheck.com,false
Traficando alcohol a Qatar,,,2022-11-26 16:20:10,falso,es,colombiacheck.com,false
sarán lapiceros borrables para anular tarjetones en elecciones,,,2023-10-29 15:06:14,falso,es,colombiacheck.com,false
En puestos de votación van a poner bolígrafos borrables con el calor,,,2022-03-13 00:30:30,falso,es,colombiacheck.com,false
En cuarentena Puticlub con 86 clientes tras positivo en Coronavirus,,,2020-03-03 17:38:21,falso,es,colombiacheck.com,false
Vacuna dea coronavirus capaz de curar dentro de 3 horas tras inyección,,,2020-03-26 20:03:23,falso,es,colombiacheck.com,false
Derogada la obligación de mascarilla en España,,,2022-01-27 22:28:57,falso,es,colombiacheck.com,false
Aprueban DNI para mascotas en España,,,2022-01-28 00:42:19,falso,es,colombiacheck.com,false
Nasa dijo que un asteroide impactará la Tierra el 6 de mayo de 2022,,,2022-05-04 15:13:44,falso,es,colombiacheck.com,false
Terremotos ocurren porque el núcleo de la Tierra se detuvo,,,2023-02-11 03:52:45,falso,es,colombiacheck.com,false
Este video demuestra que el Cambio Climático no existe,,,2022-07-28 16:42:22,falso,es,colombiacheck.com,false
Irene Vélez dijo que el gas venezolano no es nocivo para el C. climático,,,2022-09-27 20:30:23,falso,es,colombiacheck.com,false
Colombia posee el 10% de la biodiversidad del planeta,,,2022-05-18 13:07:38,verdadero,es,colombiacheck.com,true
Joe Biden niega el problema del cambio climático,,,2022-11-23 16:51:52,cuestionable,es,colombiacheck.com,mixture
Petro dijo que no quiere que los pobres dejen de serlo,,,2022-09-05 21:48:13,cuestionable,es,colombiacheck.com,mixture
Más de 400 jets privados en aeropuerto de Glasgow,,,2021-11-11 20:14:53,falso,es,colombiacheck.com,false
OMS dice que fin de la pandemia está cerca,,,2021-03-10 20:55:54,falso,es,colombiacheck.com,false
Pruebas PCR no se hicieron para detectar el COVID-19,,,2022-09-14 19:02:54,falso,es,colombiacheck.com,false
Enjuagues bucales matan al coronavirus en 30 segundos,,,2020-11-20 22:50:43,cuestionable,es,colombiacheck.com,mixture
El coronavirus es inofensivo,,,2021-02-05 21:17:18,falso,es,colombiacheck.com,false
'Médicos por la verdad' traen al mundo la verdad sobre el coronavirus,,,2020-08-05 02:57:31,falso,es,colombiacheck.com,false
Pandemia es una intoxicación masiva provocada de manera intencional,,,2020-12-10 15:29:01,falso,es,colombiacheck.com,false
ONU pide un Único Presidente Líder para un ‘Nuevo Gobierno Mundial’,,,2020-05-13 23:52:03,falso,es,colombiacheck.com,false
